Date,KO,WRB,log_KO,log_WRB,spread,spread_mean,spread_std,z_score,Position,Entry_Value,Current_Value,hedged_returns,strategy_return,capital
2022-11-14,56.30998229980469,43.28326797485352,4.030871824931629,3.767766139424572,-1.605284992237563,-1.5756701607638732,0.08615106705317749,-0.3437546682435134,0,,,-0.003657174915200588,-0.0,100.0
2022-11-15,56.21726608276367,43.59233856201172,4.029223935387454,3.774881413859458,-1.5959731223353084,-1.5741204048489559,0.08486383976870857,-0.25750328462524014,0,,,0.009335434732394704,0.0,100.0
2022-11-16,56.11526870727539,45.26387405395508,4.027407944967409,3.8125092320782077,-1.5559246343941542,-1.571833692417226,0.08334490582027858,0.19088218849724867,0,,,0.0407631810670089,0.0,100.0
2022-11-17,56.29143905639648,45.37741470336914,4.030542464194394,3.815014507772238,-1.5575975942807228,-1.5694727732056537,0.08156097234791672,0.14559879048860155,0,,,-0.001676374288340986,-0.0,100.0
2022-11-18,56.69013977050781,46.25418472290039,4.037600293856331,3.8341519403604645,-1.5478680717673337,-1.5668221123631432,0.07944593232351944,0.23857786096114955,0,,,0.009880538982486501,0.0,100.0
2022-11-21,57.561737060546875,46.784027099609375,4.052858059822097,3.8455418433766617,-1.5568163884340178,-1.5642420351824327,0.07701437125533443,0.09641897515199797,0,,,-0.009039154788273288,-0.0,100.0
2022-11-22,57.81208038330078,46.77771759033203,4.057197757011505,3.845406969677848,-1.5627359697363827,-1.5619238211305357,0.07475839648676955,-0.010863644005402486,0,,,-0.005932142323902709,-0.0,100.0
2022-11-23,58.07170486450195,46.91648864746094,4.061678537735536,3.8483691839742096,-1.565746523859763,-1.5598293565202286,0.07271357644942887,-0.08137637602861822,0,,,-0.003019563772788064,-0.0,100.0
2022-11-25,58.12733840942383,47.42741012573242,4.062636093798052,3.8592003342605827,-1.5561917718090057,-1.5578772066835742,0.07109053926530935,0.023708286531327106,0,,,0.009613010001094515,0.0,100.0
2022-11-28,58.13660430908203,47.17510223388672,4.062795488008521,3.853866258372281,-1.561738316185549,-1.556047575430363,0.069439249032779,-0.08195279808540988,0,,,-0.005532360388594519,-0.0,100.0
2022-11-29,57.932621002197266,47.33279800415039,4.059280628383284,3.8572034590977244,-1.553715895659713,-1.554067266741355,0.06764732944338112,0.00519416042781347,0,,,0.008019770873325015,0.0,100.0
2022-11-30,59.398677825927734,48.11494445800781,4.084271967298102,3.873592824448513,-1.5706393588160164,-1.552398493080358,0.06586999884809408,-0.27692221124406624,0,,,-0.017208176313981187,-0.0,100.0
2022-12-01,59.5667610168457,47.50310516357422,4.087097717438588,3.8607950807686686,-1.5872037566217054,-1.550937477518376,0.06400545798098757,-0.5666122897535105,0,,,-0.01648818173768996,-0.0,100.0
2022-12-02,60.08968353271485,47.73017501831055,4.095838171777048,3.865563797851865,-1.5940858461416947,-1.5498264061365261,0.06260183174722599,-0.7069991207905797,0,,,-0.006921766434373408,-0.0,100.0
2022-12-05,59.267948150634766,46.88494873046875,4.082068656517104,3.847696701354274,-1.5935985238526902,-1.5489235130701897,0.061527685121520403,-0.7260960768191584,0,,,0.0005202047429185772,0.0,100.0
2022-12-06,59.23992919921875,47.56618118286133,4.081595794247276,3.8621220293756577,-1.57854288227524,-1.5476722187304743,0.060070890833160404,-0.5139038745156164,0,,,0.015160039723527296,0.0,100.0
2022-12-07,59.33330535888672,47.086795806884766,4.083170790144427,3.851992617915831,-1.590771723797618,-1.5469503459126202,0.05925702696870001,-0.7395136092154035,0,,,-0.01217936598287118,-0.0,100.0
2022-12-08,59.58543395996094,46.95432662963867,4.087411147556627,3.8491753553942685,-1.599241276489101,-1.5462059602562006,0.05827739999409638,-0.9100494572213768,0,,,-0.008477588753410549,-0.0,100.0
2022-12-09,58.95978546142578,46.39925384521485,4.076855609160516,3.837283378180816,-1.5970629855353216,-1.545454914932248,0.057288294400556564,-0.900848439337934,0,,,0.0021747220214345508,0.0,100.0
2022-12-12,59.734840393066406,46.8155632019043,4.089915441349093,3.8462156946913235,-1.6055390980614637,-1.545233067753237,0.05702332013711373,-1.0575678540502287,0,,,-0.008550272404130959,-0.0,100.0
2022-12-13,59.75352096557617,46.09648895263672,4.090228117369578,3.8307367855541545,-1.6214347964984852,-1.5452892489238994,0.05709775898681879,-1.3335995829917644,1,1.0,,-0.015776581020971594,-0.0,100.0
2022-12-14,59.75352096557617,46.03972625732422,4.090228117369578,3.8295046380784954,-1.6226669439741443,-1.545760232904507,0.05761762883798294,-1.3347774391392264,1,,0.9987686113063661,-0.001231388693633928,-0.001231388693633928,99.87686113063661
2022-12-15,58.93177795410156,45.44679260253906,4.076380469005619,3.8165422483322016,-1.6171707654641554,-1.5459495048799168,0.05783536522396262,-1.231448272323348,1,,1.0054526124693013,0.005452612469301187,0.005452612469301187,100.42145094903219
2022-12-16,58.595611572265625,45.50996398925781,4.070659805933436,3.81793129075726,-1.608156222519895,-1.5459827134903257,0.05787102891961755,-1.0743460102623712,1,,1.0089937381834984,0.008993738183498336,0.008993738183498336,101.32461518687481
2022-12-19,58.67965316772461,45.18151092529297,4.07209304268684,3.810687952828903,-1.6173100291245786,-1.545913298180588,0.057781316179608036,-1.2356369786049894,1,,0.9908709934126572,-0.009129006587342859,-0.009129006587342859,100.39962210737386
2022-12-20,58.632965087890625,46.02791213989258,4.071297082576271,3.8292479981189578,-1.597688988953367,-1.5453787660232436,0.057130157286252266,-0.9156323982799747,1,,1.0197939262111857,0.019793926211185683,0.019793926211185683,102.38692481899814
2022-12-21,59.57609558105469,46.659549713134766,4.087254412762078,3.8428776161638374,-1.6053300921660676,-1.5448756665526728,0.05644553751052672,-1.0710222327517105,1,,0.9922815851702885,-0.00771841482971149,-0.00771841482971149,101.59666006010664
2022-12-22,59.14654922485352,46.097389221191406,4.080018249328733,3.8307563154529407,-1.6078057683537677,-1.5445249979714764,0.05597548312637241,-1.1305086950196783,1,,0.9975626762204922,-0.002437323779507781,-0.002437323779507781,101.34903610462358
2022-12-23,59.59477233886719,46.394264221191406,4.087567857789229,3.837175835668533,-1.6114496870278412,-1.5439201402787974,0.055019967702862264,-1.2273643473173237,1,,0.9963386473189987,-0.003661352681001276,-0.003661352681001276,100.97796153956502
2022-12-27,59.95895004272461,46.6848258972168,4.09366016211918,3.843419184620095,-1.6133272270790018,-1.544155295915264,0.05528806485349407,-1.2511186880393457,1,,0.9981172024993548,-0.0018827975006452113,-0.0018827975006452113,100.78784048595809
2022-12-28,59.3613166809082,45.98369598388672,4.08364277989527,3.82828689852922,-1.6151065936943532,-1.5444164067931574,0.055587644465877835,-1.271688836259082,1,,0.9982678932059332,-0.0017321067940667158,-0.0017321067940667158,100.61326518269303
2022-12-29,59.71616744995117,46.261619567871094,4.089602795292697,3.8343126663043985,-1.6170253770899152,-1.5452877625317465,0.05629553417828903,-1.2743038254326595,1,,0.9980756861359718,-0.0019243138640282053,-0.0019243138640282053,100.41965368159683
2022-12-30,59.398677825927734,45.83842086791992,4.084271967298102,3.8251226230330047,-1.6191095602315246,-1.5462521253872976,0.05703846009547998,-1.2773387416537323,1,,0.9979390097938377,-0.0020609902061623844,-0.0020609902061623844,100.21268975885282
2023-01-03,58.782371520996094,45.84473419189453,4.073842005889666,3.8252603435113297,-1.6050689625636618,-1.5471957584286955,0.057517578041097896,-1.006182911485152,1,,1.0139683553282408,0.013968355328240882,0.013968355328240882,101.61249621780324
2023-01-04,58.754356384277344,45.693138122558594,4.073365301496945,3.8219481361353864,-1.6077457349300035,-1.5485510258294242,0.05792748710418197,-1.021876004980473,1,,0.9973285555080392,-0.002671444491960766,-0.002671444491960766,101.3410440744678
2023-01-05,58.08202362060547,45.40258026123047,4.061856211862147,3.8155689373801223,-1.5987836056122275,-1.5499242495240628,0.05807879073729832,-0.8412598724578324,1,,1.0088944885600257,0.008894488560025752,0.008894488560025752,102.24242083164923
2023-01-06,59.202579498291016,46.92485046386719,4.080965113546969,3.8485473957624805,-1.5912768343193484,-1.5515940827621946,0.05772473483358396,-0.6874479661371543,1,,1.0078116624601037,0.007811662460103581,0.007811662460103581,103.04110411228994
2023-01-09,58.464881896972656,46.097389221191406,4.068426264526488,3.8307563154529407,-1.5923539430998184,-1.5532768672638526,0.05733569333677809,-0.6815488496220851,1,,0.9989758677192764,-0.0010241322807236601,-0.0010241322807236601,102.93557639132716
2023-01-10,58.01665496826172,46.33110427856445,4.060730123950623,3.835813534209571,-1.5770379618157322,-1.554921301208473,0.056488330143988776,-0.39152618869921924,0,,1.0152894152371787,0.015289415237178736,0.015289415237178736,104.50940116145249
2023-01-11,57.904598236083984,46.08475875854492,4.058796798283698,3.8304822827252956,-1.579792138633855,-1.5566844633785997,0.05547864637937906,-0.41651476312594715,0,,,-0.0027424804753227333,-0.0,104.50940116145249
2023-01-12,57.157569885253906,46.44728469848633,4.04581183790413,3.83831800711388,-1.5546477874537925,-1.5578077151915364,0.054691682698079225,0.0577771167727273,0,,,0.025063239716960395,0.0,104.50940116145249
2023-01-13,57.362998962402344,46.65716171264648,4.049399478090658,3.8428264356099513,-1.554921593422482,-1.5594234889157548,0.05302755663805201,0.0848972831993964,0,,,-0.0002722164510101698,-0.0,104.50940116145249
2023-01-17,57.59645462036133,45.671356201171875,4.053461014077622,3.8214713224243133,-1.5816906322993476,-1.5614922690721236,0.05125632653202742,-0.39406575917224784,0,,,-0.02655364227952673,-0.0,104.50940116145249
2023-01-18,55.85025405883789,45.15619659423828,4.022674074454512,3.8101275150579577,-1.5519962206483644,-1.563087646675199,0.049304165204228735,0.2249592094479549,0,,,0.029133222768930572,0.0,104.50940116145249
2023-01-19,55.76621627807617,44.39299392700195,4.021168242987384,3.793081662550434,-1.5670348375453438,-1.5647496040369966,0.047587883956818185,-0.04802133060635441,0,,,-0.01489566884523145,-0.0,104.50940116145249
2023-01-20,56.10238265991211,44.46931076049805,4.027178283282943,3.7947993054256126,-1.573328427776525,-1.5666168346215716,0.04550189546616938,-0.1475013971658247,0,,,-0.006316236455550676,-0.0,104.50940116145249
2023-01-23,56.24245071411133,44.73007583618164,4.029671822550715,3.8006461128643263,-1.5708054456953127,-1.56851057335138,0.04305021412848851,-0.05330687408623202,0,,,0.0025359605297942036,0.0,104.50940116145249
2023-01-24,56.541255950927734,45.01627731323242,4.034970565512321,3.807024142437941,-1.5714905077065375,-1.5703241776959955,0.04062514698809085,-0.028709557921942075,0,,,-0.0006834249179078185,-0.0,104.50940116145249
2023-01-25,56.8961067199707,45.42332077026367,4.041226915592202,3.8160256465161324,-1.570828561504849,-1.57179624569684,0.03887142418124374,0.02489448772134082,0,,,0.0006764394881271455,0.0,104.50940116145249
2023-01-26,56.7840576171875,45.359718322753906,4.039255610576553,3.8146244495843846,-1.569602058250331,-1.5719630225311976,0.03883857738830963,0.060789154485799385,0,,,0.0012248961743679364,0.0,104.50940116145249
2023-01-27,56.485233306884766,44.02410888671875,4.033979246592328,3.784737413103453,-1.5924558337624704,-1.5725475160309201,0.03886592550133467,-0.5122306358269163,0,,,-0.022430096779207206,-0.0,104.50940116145249
2023-01-30,56.625301361083984,44.38026428222656,4.036455905839085,3.792794872471543,-1.58769969910687,-1.5732653516924864,0.0387189131947861,-0.3727983619211522,0,,,0.004784591837266568,0.0,104.50940116145249
2023-01-31,57.260284423828125,44.60923385620117,4.047607266891794,3.797940874731344,-1.5974181816846267,-1.5741707794218966,0.03860419094722261,-0.6021989243217795,0,,,-0.009788407719645783,-0.0,104.50940116145249
2023-02-01,57.26962661743164,43.93506622314453,4.047770406695873,3.7827127762448276,-1.6128637414418048,-1.5758793254418753,0.03787870017567961,-0.9763908430964515,0,,,-0.015330216324125035,-0.0,104.50940116145249
2023-02-02,56.28913879394531,42.35142517089844,4.0305015999086455,3.7460020727372347,-1.6265555582468565,-1.57807258933573,0.036712973172012046,-1.3205950028609323,1,1.0,,-0.013223764684710329,-0.0,104.50940116145249
2023-02-03,55.868934631347656,42.529502868652344,4.023008494582386,3.750198020240074,-1.6123714891163572,-1.580133540957531,0.03486077301898021,-0.9247628599995186,1,,1.0141555567114868,0.014155556711486732,0.014155556711486732,105.98878991647696
2023-02-06,56.18642044067383,43.445343017578125,4.0286750985331095,3.771503665704312,-1.5986192847171008,-1.5820445548094328,0.03239706735677722,-0.5116120457798364,1,,1.0139593485054934,0.013959348505493338,0.013959348505493338,107.46832437259658
2023-02-07,56.093040466308594,44.3103141784668,4.02701174897406,3.791217475650418,-1.5766882714912174,-1.5834948413083394,0.029949937186232616,0.22726491126835702,0,,1.0221247706356569,0.022124770635656904,0.022124770635656904,109.84603639993867
2023-02-08,55.76621627807617,44.02410888671875,4.021168242987384,3.784737413103453,-1.5753790869923248,-1.584780793955611,0.027717268216957327,0.33920034578062047,0,,,0.0013074208354067118,0.0,109.84603639993867
2023-02-09,55.67283630371094,43.58526992797851,4.019492349410445,3.7747192475837106,-1.5831633283707869,-1.5861448362701662,0.025352779742269575,0.11760082837813662,0,,,-0.007736097580294556,-0.0,109.84603639993867
2023-02-10,55.67283630371094,43.3690299987793,4.019492349410445,3.7697455918784426,-1.5881369840760549,-1.5876810061706308,0.022260243114601026,-0.020483958916197934,0,,,-0.004961307560020445,-0.0,109.84603639993867
2023-02-13,56.58795166015625,43.54074478149414,4.035796094354368,3.7736971613443946,-1.6059178980593294,-1.5886839359114737,0.021616549327063354,-0.7972577809298728,0,,,-0.01795122340212066,-0.0,109.84603639993867
2023-02-14,55.64482498168945,42.65034103393555,4.01898908115473,3.753035270012063,-1.6041764619691357,-1.588725585028253,0.021644253538608178,-0.713855846925933,0,,,0.001766214194525724,0.0,109.84603639993867
2023-02-15,55.64482498168945,42.82842254638672,4.01898908115473,3.7572019603720084,-1.6000097716091903,-1.588641851367485,0.021589292179837127,-0.5265536334869859,0,,,0.004175383083325768,0.0,109.84603639993867
2023-02-16,55.29931640625,42.51678085327149,4.0127605469012515,3.749898841606535,-1.599010410297709,-1.588690062287523,0.02160930964738762,-0.4775880478640616,0,,,0.0010001617400781909,0.0,109.84603639993867
2023-02-17,56.13973236083984,42.70121765136719,4.027843803570036,3.7542274362534545,-1.6147874188138815,-1.5896243921989472,0.021441654450470395,-1.1735580700202108,0,,,-0.01592002084129154,-0.0,109.84603639993867
2023-02-21,55.840919494628906,42.47226333618164,4.022506924912902,3.748851235492457,-1.6130496940635553,-1.5905045842589924,0.02124298074209565,-1.0612969092367923,0,,,0.0017332013003815488,0.0,109.84603639993867
2023-02-22,56.00900650024414,42.357784271240234,4.0255125081648355,3.7461522122650526,-1.6197550844478665,-1.591645647952334,0.02084275777904034,-1.3486428616370356,1,1.0,,-0.006707778067341043,-0.0,109.84603639993867
2023-02-23,56.111717224121094,42.14789962768555,4.027344653894838,3.7411848523091242,-1.6271646487495328,-1.5927622870049614,0.02083113469185038,-1.6514876531440434,1,,0.9926005140240789,-0.007399485975921069,-0.007399485975921069,109.0332321940868
2023-02-24,55.87826919555664,42.19878005981445,4.023175560314879,3.7423913120889036,-1.6204008917023849,-1.5936776032266438,0.02075726604243965,-1.2874185078662834,1,,1.006752916748448,0.006752916748447992,0.006752916748447992,109.76952453390767
2023-02-27,55.859588623046875,42.160621643066406,4.0228411960618224,3.7414866489789187,-1.6208598556419913,-1.594552418016838,0.0207224708540858,-1.2695125890340597,1,,0.9995413706400625,-0.0004586293599374846,-0.0004586293599374846,109.71918100713005
2023-02-28,55.57011795043945,42.09701919555664,4.017645609845623,3.739976935225789,-1.6154439831668679,-1.5954929293082327,0.02029352369187077,-0.9831241809734207,1,,1.005399051397393,0.005399051397392915,0.005399051397392915,110.31156050466741
2023-03-01,54.9631462097168,42.77118682861328,4.00666289172172,3.755864670944613,-1.5849165594085064,-1.5958608379308192,0.019877543925354194,0.5505850503166638,0,,1.0305742066091008,0.03057420660910078,0.03057420660910078,113.68424894690945
2023-03-02,55.76621627807617,42.82842254638672,4.021168242987384,3.7572019603720084,-1.6029145397237694,-1.5966417687889791,0.019148139160786157,-0.3275916725963854,0,,,-0.018137998690969163,-0.0,113.68424894690945
2023-03-03,55.50475311279297,42.95562744140625,4.0164686587572955,3.76016766293029,-1.5936844091552396,-1.5970075632388077,0.0188613649174207,0.17618841998538323,0,,,0.009219835543849447,0.0,113.68424894690945
2023-03-06,56.36384582519531,42.57402801513672,4.031827921487326,3.751244396344204,-1.62308118806753,-1.5975770462776304,0.019100690354362716,-1.3352471202211948,1,1.0,,-0.029515121825888734,-0.0,113.68424894690945
2023-03-07,56.037010192871094,41.995262145996094,4.026012368740633,3.7375568058725754,-1.6290167924617078,-1.5981315057430274,0.019500519609590223,-1.5838186539137773,1,,0.9941351473262631,-0.005864852673736921,-0.005864852673736921,113.01750757551139
2023-03-08,56.06502532958984,41.47294616699219,4.026512183702447,3.7250413150671733,-1.6421985240861767,-1.598902934318162,0.020264628003969505,-2.136510463430853,1,,0.9868960948914713,-0.013103905108528711,-0.013103905108528711,111.53653688063947
2023-03-09,55.5234260559082,40.708587646484375,4.016805022794445,3.7064390688765774,-1.6478613680414136,-1.600003227743022,0.021009500548318818,-2.27792851088129,1,,0.9944465102218818,-0.005553489778118221,-0.005553489778118221,110.91711986318613
2023-03-10,55.28997421264648,39.91238021850586,4.012591593947969,3.6866865569341325,-1.6619974849172348,-1.6011337953798415,0.02237664635897495,-2.719964759731824,1,,0.9860458703202579,-0.013954129679742073,-0.013954129679742073,109.36936798891172
2023-03-13,55.85025405883789,38.36454772949219,4.022674074454512,3.647133796937496,-1.7149899387688259,-1.6029710757334878,0.026576506650921265,-4.214958139784521,0,,0.95,-0.0522884361319644,-0.0522884361319644,103.6506147760302
2023-03-14,56.055694580078125,38.96966552734375,4.0263457425746925,3.6627835364896577,-1.7042344408112995,-1.6046722099442177,0.0294652102967675,-3.3789757434042262,1,1.0,,0.010869600424131093,0.0,103.6506147760302
2023-03-15,56.42920684814453,38.40913391113281,4.032986876382438,3.6482952935780206,-1.727575148666257,-1.6066092901125475,0.03328670701057491,-3.634059040904215,1,,0.9767342813149928,-0.023265718685007188,-0.023265718685007188,101.23910873112303
2023-03-16,56.739723205566406,40.07162094116211,4.038474551074242,3.690668376566627,-1.6925169985243413,-1.607737579033593,0.034959986114917546,-2.4250415664373683,1,,1.0359485969320537,0.035948596932053614,0.035948596932053614,104.87851264465853
2023-03-17,56.47625732421875,38.85501480102539,4.033820325483289,3.659837149590882,-1.717144259419149,-1.6092372189612916,0.037541738670397944,-2.87432186892674,1,,0.97582875933289,-0.024171240667109954,-0.024171240667109954,102.34346887471595
2023-03-20,57.02200698852539,39.29452133178711,4.043437280839932,3.671085102841402,-1.7187154666645177,-1.6108490396152655,0.03998801565266442,-2.6974688613253313,1,,0.9984304501028829,-0.001569549897117068,-0.001569549897117068,102.18283569367304
2023-03-21,56.758541107177734,39.81047058105469,4.0388061491281455,3.6841299576169337,-1.6994974293702612,-1.6122989000414618,0.04151552765922702,-2.1003835009530243,1,,1.019289220222254,0.019289220222254058,0.019289220222254058,104.1538629143027
2023-03-22,56.50448226928711,38.88685989379883,4.034319967205534,3.6606564016266625,-1.7169910172784317,-1.6138811379486657,0.04355882734171258,-2.3671408442859168,1,,0.982766379336762,-0.017233620663237935,-0.017233620663237935,102.35891475022673
2023-03-23,56.38215637207031,38.198936462402344,4.0321527320647155,3.6428076739265856,-1.7319508748452708,-1.616012278994569,0.04597144543393755,-2.5219697739830536,1,,0.985195359317712,-0.014804640682288032,-0.014804640682288032,100.84352779672068
2023-03-24,57.304298400878906,38.237152099609375,4.0483756366293004,3.643807611027246,-1.7525756629939848,-1.6183495102775518,0.0490589633859446,-2.7360168958418885,1,,0.9791993516265257,-0.020800648373474298,-0.020800648373474298,98.74591703428041
2023-03-27,57.72772979736328,38.96329498291016,4.055737643812576,3.6626200486815192,-1.743576596428006,-1.620504602786667,0.051509242985878494,-2.3893186253014806,1,,1.0091409234907978,0.00914092349079768,0.00914092349079768,99.64854590691942
2023-03-28,57.79359817504883,39.12891387939453,4.056878011327039,3.666861679113215,-1.7408550473162365,-1.622558656124578,0.05367689529557546,-2.2038605351567275,1,,1.0027296905032248,0.002729690503224878,0.002729690503224878,99.92055559634171
2023-03-29,58.20762252807617,39.48561096191406,4.064016317434191,3.6759363260959876,-1.741295583493085,-1.6245898998771822,0.05570490613790994,-2.095070106158546,1,,0.9995667211657079,-0.00043327883429213065,-0.00043327883429213065,99.8772621344911
2023-03-30,58.198204040527344,39.491981506347656,4.0638544958510785,3.67609765146052,-1.7409185540134051,-1.6265869151203418,0.057582961396821654,-1.9855116187090363,1,,1.0003770250414659,0.0003770250414658544,0.0003770250414658544,99.91491836338886
2023-03-31,58.36758041381836,39.657596588134766,4.066760605792159,3.6802825208553402,-1.7406074563448604,-1.6285485354259759,0.05933044167444774,-1.888725547228577,1,,1.000314232202424,0.0003142322024240205,0.0003142322024240205,99.94631484824122
2023-04-03,58.71574020385742,40.02703094482422,4.0727078374625645,3.689554999502365,-1.7392624884808083,-1.630455724763266,0.06093169257725142,-1.7857170729270828,1,,1.0013644703023636,0.0013644703023637014,0.0013644703023637014,100.08268862668233
2023-04-04,58.53694915771485,39.753143310546875,4.069658164390046,3.6826889149688102,-1.7420634352314788,-1.6326302402024377,0.06243700162841017,-1.7526977941754107,1,,0.9972163785780006,-0.002783621421999399,-0.002783621421999399,99.8040963106498
2023-04-05,59.09211349487305,39.906005859375,4.079097472104526,3.6865268353597527,-1.7508078754811542,-1.6349010678302336,0.06409687150807655,-1.808306785087253,1,,0.9912033623198322,-0.008796637680167863,-0.008796637680167863,98.92615583640844
2023-04-06,59.1297607421875,40.1926383972168,4.079734363522971,3.6936838544083033,-1.7444998167333141,-1.6372140235623145,0.06538863145244896,-1.640740764685044,1,,1.0063334610135544,0.0063334610135543055,0.0063334610135543055,99.55270078761913
2023-04-10,58.98860931396485,40.12257385253906,4.077344362791589,3.691939114887885,-1.7430587451706319,-1.6396232602424936,0.0664562595451843,-1.5564445792771617,1,,1.0014387887215943,0.0014387887215943388,0.0014387887215943388,99.69593609071661
2023-04-11,58.885108947753906,40.1926383972168,4.07558823947018,3.6936838544083033,-1.7389731372700599,-1.6419505490388469,0.06733566846392959,-1.4408795582565002,1,,1.0040850766200413,0.0040850766200414244,0.0040850766200414244,100.10320162835393
2023-04-12,58.98860931396485,40.02703094482422,4.077344362791589,3.689554999502365,-1.7454428605561518,-1.644623642669647,0.0680560219711105,-1.481415089605181,1,,0.9935367320858552,-0.006463267914144786,-0.006463267914144786,99.45620781716623
2023-04-13,59.42145156860352,39.91238021850586,4.084655298692719,3.6866865569341325,-1.7580565974733915,-1.6474532372544015,0.06901613497857095,-1.6025725035650225,1,,0.9873546625493439,-0.012645337450656057,-0.012645337450656057,98.19855050775558
2023-04-14,59.32735061645508,39.16075134277344,4.08307042423312,3.6676750039637835,-1.7749555525049963,-1.650950185906008,0.06981469146584555,-1.7762073282190693,1,,0.9832789514937554,-0.01672104850624454,-0.01672104850624454,96.5565677814725
2023-04-17,59.7131462097168,39.81047058105469,4.089552200674969,3.6841299576169337,-1.7671406444198166,-1.654318742271045,0.07022515760929017,-1.606573854578949,1,,1.0079229744524376,0.007922974452437585,0.007922974452437585,97.32158300122016
2023-04-18,59.8072509765625,40.09072494506836,4.09112690739461,3.6911450094310148,-1.7622246372019124,-1.6571843613964827,0.07089394729419247,-1.4816536504807423,1,,1.0049390167735013,0.004939016773501239,0.004939016773501239,97.80225593208688
2023-04-19,59.92015838623047,40.02066421508789,4.093012982500372,3.6893959260965152,-1.7664878113886013,-1.660588989820931,0.07091128537083212,-1.4933987025319055,1,,0.9957359821947873,-0.004264017805212633,-0.004264017805212633,97.3852253714025
2023-04-20,60.183624267578125,40.35826110839844,4.09740029317679,3.6977961100279675,-1.7639358026457224,-1.6637144019653811,0.07106042771631202,-1.4103686665164172,1,,1.002574541623477,0.0025745416234770916,0.0025745416234770916,97.63594768763286
2023-04-21,60.268314361572266,36.63836669921875,4.09880649898657,3.6010959618259584,-1.8625103879535843,-1.6683045918094617,0.07438967275990757,-2.610655336136794,0,,0.95,-0.09404757640875325,-0.09404757640875325,88.45352343723917
2023-04-24,60.17421340942383,36.86767578125,4.097243911866605,3.607335172050491,-1.8541882882555338,-1.6728027321675603,0.0769236132352985,-2.357995789058175,1,1.0,,0.008339977612273269,0.0,88.45352343723917
2023-04-25,60.080116271972656,36.70842742919922,4.095678942739837,3.6030063589229524,-1.856431036754178,-1.677325597707999,0.07921341738914893,-2.2610492634889634,1,,0.9977649758459917,-0.0022350241540083178,-0.0022350241540083178,88.2558276758498
2023-04-26,59.79783248901367,36.53645324707031,4.090969414296568,3.59831048129815,-1.8548492309817592,-1.6818338623028706,0.08111402189542911,-2.1329896439106086,1,,1.0015780548822424,0.001578054882242292,0.001578054882242292,88.39510021560001
2023-04-27,59.92015838623047,36.81671905517578,4.093012982500372,3.6059520641533402,-1.8499316733317763,-1.6862835387327348,0.08253460292216785,-1.9827821156826266,1,,1.0049440437940889,0.0049440437940888576,0.0049440437940888576,88.83212946224882
2023-04-28,60.3624153137207,37.530120849609375,4.100366648236915,3.625143833221931,-1.8405421564120168,-1.6902214168700294,0.0838928571041897,-1.7918180966860915,1,,1.009538732975026,0.00953873297502597,0.00953873297502597,89.67947542479214
2023-05-01,60.50355529785156,38.04607009887695,4.102702128563931,3.6387977964211737,-1.8300013299631006,-1.694067474502668,0.08466752117384818,-1.6055017741846842,1,,1.010630829343044,0.010630829343044042,0.010630829343044042,90.63284262360682
2023-05-02,60.230682373046875,37.19889831542969,4.098181896445991,3.6162791456639414,-1.8464946245811338,-1.6980210688343584,0.08588821784953717,-1.7286836246489359,1,,0.9837447601931398,-0.016255239806860194,-0.016255239806860194,89.15958403238267
2023-05-03,59.89192962646485,37.007808685302734,4.092541765267517,3.611128935925968,-1.8441266807961445,-1.7016919091415703,0.08712309422839543,-1.6348681473729316,1,,1.0023600214944313,0.0023600214944312506,0.0023600214944312506,89.37000256713364
2023-05-04,59.957801818847656,36.91863250732422,4.093641011769306,3.6087163696020967,-1.8480045151605138,-1.7052069719497234,0.08849916898038679,-1.6135467129915904,1,,0.9961242678942385,-0.0038757321057615087,-0.0038757321057615087,89.02362837889221
2023-05-05,60.240081787109375,37.35813903808594,4.098337941178455,3.6205508005056,-1.842430973457473,-1.7088587097964076,0.08934910357733249,-1.4949479996232689,1,,1.0056291191176632,0.00562911911766307,0.00562911911766307,89.52475298732358
2023-05-08,60.14598846435547,37.39635467529297,4.096774747999748,3.621573231095062,-1.839324845533378,-1.7126794329839676,0.08970482739907405,-1.4118015297660287,1,,1.0031050230219807,0.003105023021980696,0.003105023021980696,89.80272940638636
2023-05-09,59.64727783203125,37.54923248291016,4.08844851182834,3.62565293813201,-1.8241464743298934,-1.716607340965534,0.08906961647439027,-1.2073604627598185,1,,1.015140627458945,0.015140627458944973,0.015140627458944973,91.1623990771249
2023-05-10,59.750789642333984,37.574710845947266,4.090182406495573,3.626331240225457,-1.8257794103776188,-1.7205819492732373,0.08824895738261065,-1.1920533026615743,1,,0.9983652891708364,-0.0016347108291635644,-0.0016347108291635644,91.013374916141
2023-05-11,60.08953094482422,37.504638671875,4.0958356324379235,3.6244646232430755,-1.835181635875065,-1.724582239868543,0.08762912408393145,-1.2621305663239253,1,,0.9905781751046361,-0.009421824895363973,-0.009421824895363973,90.155862834545
2023-05-12,60.32477188110352,37.530120849609375,4.099742830005455,3.625143833221931,-1.8397106223419515,-1.7285754722219702,0.08704116329400176,-1.2768114063985625,1,,0.9954610562576922,-0.0045389437423078135,-0.0045389437423078135,89.74665044509979
2023-05-15,60.1648063659668,37.59381866455078,4.097087569501614,3.6268396396617506,-1.8344754201895777,-1.7322033693986407,0.08660839841943795,-1.1808560446487082,1,,1.0052319459926973,0.005231945992697214,0.005231945992697214,90.21620007325404
